In1 , In2 , In3 , In4 , Out
0 , 0.661817103538 , 29.0442792658 , 1 , 6.96252891387
0 , 6.65624454899 , 79.1943888299 , 1 , 66.869834021
1 , 9.43298494885 , 73.7647055627 , 0 , 94.6502631575
0 , 3.71641577732 , 61.1233207833 , 0 , 37.7034557665
1 , 5.75228918482 , 89.9964812513 , 1 , 1057.6685192
1 , 9.78293090104 , 60.5835025578 , 0 , 98.070454716
1 , 5.02432359671 , 50.1079896951 , 1 , 1050.32539196
0 , 6.71796512622 , 21.7589055405 , 1 , 67.7126422475
0 , 3.46149449993 , 34.6055551975 , 0 , 34.6738770238
1 , 2.91230175849 , 8.07743507646 , 1 , 1029.13611211
0 , 8.81608928501 , 86.0955597208 , 1 , 88.3286588097
1 , 4.53490558984 , 52.1226784618 , 0 , 45.5427707686
1 , 7.51603388097 , 3.39351008952 , 0 , 75.467439271
1 , 6.7824268548 , 11.9051156251 , 1 , 1068.17641533
0 , 7.8930427805 , 65.2746069909 , 1 , 78.9312698415
0 , 7.07660511582 , 61.7623323017 , 1 , 71.0883917138
1 , 2.35270546699 , 39.8525487017 , 0 , 23.7813608017
1 , 4.10943322449 , 42.7858042173 , 1 , 1041.70407649
0 , 8.542124653 , 78.7474473249 , 1 , 85.453883915
0 , 6.31050467731 , 85.2554651175 , 1 , 63.4427581916
0 , 6.50928088543 , 31.2429897604 , 0 , 65.1805705527
1 , 3.35780740974 , 65.0907507561 , 1 , 1033.64169797
1 , 6.61829298497 , 63.4893331136 , 0 , 66.2475516197
0 , 6.86385526845 , 37.3801202449 , 1 , 69.1167640718
1 , 8.04305245377 , 92.7618853254 , 0 , 80.6341406078
0 , 1.13064794114 , 65.2940756322 , 1 , 11.5010923227
1 , 7.86398815182 , 61.5355430525 , 1 , 1078.90653062
1 , 1.99791956772 , 39.4670286036 , 0 , 20.5012395238
1 , 5.30888571848 , 1.99950962861 , 1 , 1053.29263908
0 , 1.30265909184 , 9.87707204617 , 1 , 13.5956446063
1 , 9.30712964564 , 94.096247649 , 1 , 1093.19731482
1 , 1.56161707863 , 57.0592880115 , 1 , 1015.83049644
0 , 2.31464753403 , 9.19003030124 , 0 , 23.2577000166
0 , 9.23706040623 , 30.0438964999 , 0 , 93.0478613598
1 , 7.22181469382 , 29.537595056 , 1 , 1072.60523972
0 , 8.36585651965 , 52.3672499821 , 0 , 83.7224459528
0 , 1.83927817896 , 79.3974116176 , 1 , 18.8406237917
1 , 5.15093225352 , 33.427487099 , 1 , 1051.6358164
0 , 2.11128204722 , 85.9417201621 , 1 , 21.8067550652
0 , 3.97145596238 , 93.6726748476 , 1 , 40.0102144764
1 , 7.08721323832 , 66.4808637499 , 1 , 1071.0509892
0 , 5.9277963012 , 80.8405850249 , 1 , 59.8086101433
1 , 9.01894354505 , 45.7922562563 , 1 , 1090.42641746
1 , 1.44052676293 , 95.3211312262 , 1 , 1014.47705827
0 , 5.27883039047 , 27.5118271591 , 0 , 53.1410803323
0 , 3.99402300931 , 15.3971502659 , 0 , 40.3261548434
1 , 1.98865623262 , 41.3283426027 , 1 , 1020.34111935
1 , 3.7506854381 , 25.0399744483 , 0 , 37.8727675427
1 , 1.3008061158 , 46.1974170785 , 1 , 1013.45247259
0 , 1.40092700512 , 31.6379532871 , 1 , 14.2310157989
0 , 2.18040131953 , 17.6444215454 , 1 , 22.1242123347
1 , 5.63946924434 , 6.05461269297 , 0 , 56.8570947118
0 , 9.31000694629 , 70.9066612481 , 0 , 93.4141435819
0 , 2.01740749569 , 49.0164453366 , 0 , 20.2337623185
0 , 5.07051230743 , 8.42439353882 , 1 , 51.1843284715
1 , 7.351490469 , 59.2473912602 , 0 , 73.7807936111
0 , 1.48388330115 , 50.8958869949 , 1 , 15.2739300294
1 , 3.58236418787 , 69.1343476024 , 0 , 35.9291302746
1 , 3.09864567022 , 32.0805054023 , 0 , 31.428520482
1 , 6.34030869679 , 3.57295935227 , 0 , 64.0053341341
1 , 5.71931082341 , 29.7180425744 , 0 , 57.8771098139
0 , 7.15916099457 , 75.4899963925 , 1 , 72.2592879153
0 , 5.75939042702 , 2.10713260628 , 0 , 58.0665570151
0 , 6.08198281833 , 82.6221791793 , 1 , 61.1030501722
0 , 6.52844995204 , 15.2609440274 , 0 , 65.4523723304
1 , 0.92991474922 , 70.6292851208 , 0 , 9.50707268261
1 , 8.77786499694 , 3.62089188741 , 0 , 88.2434551408
0 , 6.36665420123 , 26.5516381621 , 0 , 64.2621249503
0 , 9.8646638327 , 84.2074273844 , 0 , 99.2925604303
1 , 1.52304971546 , 81.4348845606 , 0 , 15.7407673297
1 , 9.31281636317 , 52.8832994963 , 0 , 93.3099516292
1 , 1.04625427052 , 36.0082401408 , 0 , 11.1403642134
1 , 6.7710646264 , 30.6255991627 , 0 , 68.2052003695
1 , 3.03982266208 , 78.392144864 , 0 , 30.9194311412
1 , 1.8939757855 , 18.8213471426 , 1 , 1019.06126782
1 , 3.00691612402 , 86.0893814163 , 1 , 1030.20362243
0 , 5.7981750222 , 69.3745747802 , 1 , 58.0213045753
1 , 4.27239969859 , 20.8171314477 , 0 , 42.9205912493
1 , 1.38619500416 , 57.866535123 , 0 , 14.2014065508
0 , 1.93191676864 , 79.8903468861 , 1 , 19.7962617752
0 , 8.44007023866 , 90.1137635428 , 1 , 84.5896964062
0 , 3.28399971137 , 75.8316912022 , 0 , 33.4047454404
1 , 2.28883579968 , 21.6325160277 , 0 , 23.1457477895
1 , 8.52430794992 , 62.6075392698 , 1 , 1085.46451728
0 , 5.69373698721 , 47.3849223851 , 1 , 57.2719817831
0 , 1.05486703528 , 42.2731596252 , 0 , 11.0096682298
0 , 8.41269721748 , 39.0825431519 , 1 , 84.4660999151
0 , 2.45685644923 , 55.5763418899 , 1 , 25.1475138144
1 , 2.76410111055 , 60.0459111438 , 0 , 28.0419964891
0 , 8.32209266896 , 49.2533420702 , 1 , 83.4013995876
0 , -1 , 3.61988984435 , 0 , 6.63070539073
1 , 5.06017208664 , 56.5022851116 , 0 , 51.0482602974
1 , 2.65161781595 , 84.0907716249 , 1 , 1027.20327377
0 , 7.8342841949 , 57.1686926777 , 1 , 78.4445480776
0 , 3.47172656353 , 96.590551699 , 0 , 35.2659505786
0 , 3.89279499802 , 67.0714043483 , 0 , 39.1926151793
1 , 9.35619249005 , 90.5640423913 , 1 , 1093.82565818
1 , 3.97988045299 , 35.7711638579 , 1 , 1040.20194559
1 , 1.5194525933 , 15.4964961768 , 0 , 15.8006947749
0 , 3.57457477498 , 25.7118660984 , 0 , 35.8335866932
1 , 6.14609903056 , 63.524416072 , 1 , 1061.84962907
1 , 1.98717208885 , 62.2507218357 , 0 , 20.4467221539
1 , 0.724541612265 , 57.5422588942 , 0 , 7.38771447195
0 , 3.79113322243 , 37.0630848443 , 1 , 38.5200821359
1 , 8.04167232342 , 38.0059587589 , 1 , 1080.78307947
0 , 8.86946188313 , 96.6200405985 , 1 , 88.995350611
1 , 3.27732236443 , 4.06773651164 , 0 , 33.0376843373
0 , 8.17089720627 , 82.6209897052 , 0 , 81.7592401666
1 , 3.2339004586 , 56.7118784063 , 1 , 1032.44311071
0 , 6.01802203574 , 23.2495075152 , 0 , 60.5463770128
0 , 6.29895967086 , 33.161146946 , 0 , 63.5445778087
0 , 4.54534611252 , 79.8019548431 , 1 , 45.5499444764
1 , 5.01631510856 , 32.4261893472 , 0 , 50.6272549759
0 , 3.24895678247 , 1.79847794823 , 0 , 32.6560930202
0 , 8.65936864823 , 20.3658102604 , 1 , 86.9929824598
0 , 4.35267328057 , 92.8870872821 , 0 , 44.2198453115
0 , 2.09918168026 , 70.260886247 , 0 , 21.370641937
0 , 2.77259704995 , 5.81322218971 , 1 , 28.2386790977
1 , 6.48117687023 , 29.6379580717 , 1 , 1065.22650638
1 , 9.39597372051 , 89.8802793665 , 0 , 94.6118504295
1 , 9.64830318227 , 67.5030754918 , 0 , 97.1278438749
0 , 3.57574448601 , 78.7809257762 , 1 , 36.1625833618
1 , 2.16729853714 , 24.4267641508 , 0 , 22.3265228254
1 , 7.07607983388 , 48.9191073004 , 0 , 71.0351557983
0 , 8.41904184493 , 14.3181314282 , 0 , 84.2425413122
1 , 7.46579906456 , 92.1113291428 , 1 , 1074.6993756
1 , 0.724820029134 , 35.537989819 , 0 , 7.31655251574
1 , 5.98241237521 , 72.1368864363 , 1 , 1059.86900198
1 , 3.83776114532 , 2.00189292514 , 1 , 1038.58141519
1 , 4.85313144373 , 54.3084031853 , 1 , 1049.15562687
1 , 2.82244646108 , 67.4725153343 , 1 , 1028.90566626
1 , 0.696930659677 , 83.8041764132 , 1 , 1007.01592778
0 , 1.45318566302 , 83.4738175409 , 1 , 15.0317365888
0 , 1.19077562176 , 2.41492025652 , 1 , 12.2290995765
0 , 1.00993523088 , 61.5606884137 , 1 , 10.6157462476
1 , 1.8413161949 , 32.6973107761 , 0 , 18.6043962401
1 , 0.615985043278 , 51.1735247797 , 0 , 6.45310788193
1 , 1.75088122587 , 15.6154028601 , 0 , 18.090168672
1 , 4.15273914091 , 22.6597392142 , 0 , 41.9796335475
0 , 4.69057862558 , 35.7879421933 , 0 , 47.5166717198
0 , 4.50370155457 , 38.6962695803 , 0 , 45.3200315856
0 , 1.76286932287 , 83.5121187577 , 1 , 17.8461638964
0 , 1.80952292571 , 89.2131999781 , 0 , 18.5634154976
1 , 2.0529483338 , 84.6582733898 , 1 , 1021.07517002
1 , 2.80381069203 , 19.604064048 , 1 , 1028.20868613
1 , 3.15780784674 , 30.0853589811 , 1 , 1031.59477807
1 , 4.73281994903 , 23.8806248665 , 0 , 47.7789512795
0 , 3.01425205561 , 6.11420451753 , 0 , 30.4044458442
1 , 2.15720923297 , 72.0386261513 , 1 , 1022.01190158
0 , 6.36105805033 , 61.0608212161 , 0 , 63.7110717907
1 , 3.32669407218 , 3.04022084803 , 0 , 33.8158970001
0 , 8.47474923887 , 27.3204712145 , 1 , 85.4166634906
0 , 4.75554931259 , 23.6971122251 , 1 , 47.641029999
0 , 4.83364114398 , 65.3475150233 , 0 , 48.7034759971
1 , 3.57685635957 , 92.847342095 , 1 , 1036.16165707
0 , 7.96252227099 , 49.0215897159 , 1 , 80.2119291157
1 , 9.29262866331 , 32.1350711722 , 0 , 92.9683775557
1 , 2.87949205607 , 8.64343286456 , 0 , 29.3118741276
1 , 7.06505075629 , 10.0208225034 , 1 , 1071.00526686
1 , 6.85056844533 , 29.0324477873 , 0 , 68.6727907941
1 , 8.89619528775 , 79.4811703926 , 1 , 1089.10622784
1 , 8.82802436888 , 5.98170245902 , 1 , 1088.46041858
1 , 9.4437878131 , 57.5702947633 , 0 , 95.0259131574
1 , 1.7461439011 , 70.35072572 , 0 , 17.6594471666
1 , -1 , 25.9110096625 , 0 , 92.7463861557
0 , 4.49952711102 , 21.6776514768 , 0 , 45.5604781971
0 , 1.02164234951 , 4.55457705502 , 1 , 10.8435863249
0 , 7.78670124977 , 8.99556382753 , 1 , 77.9763988041
0 , 5.00187967735 , 31.3864111439 , 1 , 50.562685818
0 , 2.46476462826 , 24.9353545771 , 1 , 25.1312512306
1 , 6.8041584425 , 76.2878091325 , 0 , 68.6382128621
0 , 8.98531283475 , 54.5363209247 , 0 , 90.1017666701
0 , 5.54749082686 , 52.9819216198 , 0 , 55.9981606032
1 , 6.98262537779 , 13.5754398558 , 1 , 1069.85739554
0 , 8.71905367033 , 21.1381251492 , 0 , 87.5919858278
1 , 6.55019772496 , 82.3662795901 , 0 , 65.9794667986
0 , 7.00764294132 , 53.615835141 , 1 , 70.5888460304
0 , 4.16951200338 , 69.7664654425 , 0 , 42.1511836144
1 , 6.60709599221 , 84.8848427398 , 1 , 1066.66601294
1 , 8.39071437813 , 66.9408554692 , 0 , 84.557449854
0 , 5.96275855827 , 38.2599187863 , 0 , 59.8082490633
1 , 3.83022456655 , 86.8634887526 , 0 , 38.8981613942
0 , 3.23614838908 , 87.6010238779 , 1 , 32.894156849
0 , 0.882265976031 , 55.42581275 , 1 , 9.45453171167
1 , 9.76691140198 , 60.7805386676 , 1 , 1098.20429546
1 , 2.57455649319 , 57.6486725676 , 0 , 26.0677607118
1 , 4.37923535632 , 82.8491758483 , 0 , 44.206514451
1 , 2.00778737786 , 24.1023640914 , 0 , 20.099657378
1 , 7.24664641653 , 20.2540302715 , 0 , 73.0287123668
1 , 2.49939918857 , 40.0127383917 , 0 , 25.4557156616
1 , 9.23287769285 , 36.0116804607 , 0 , 92.3517425172
0 , 6.82433764574 , 22.4393170257 , 0 , 68.6702170268
1 , 6.37509984993 , 40.1446070605 , 1 , 1064.42802233
1 , 5.81552428704 , 26.1877966469 , 0 , 58.778196833
1 , 4.88125404345 , 40.1281637016 , 1 , 1049.43230819
0 , 7.63209143817 , 86.6596895779 , 0 , 76.385600114
0 , 4.11240477474 , 87.551022096 , 1 , 41.4181181658
1 , 7.68030030165 , 50.4143054713 , 1 , 1077.24180201
0 , 5.73714005962 , 17.762749182 , 1 , 57.8388430372
1 , 6.31623825906 , 87.0967013862 , 0 , 63.6810431772
0 , 7.47179047455 , 67.1469279143 , 0 , 75.2724834061
0 , 6.82844499749 , 21.1063049953 , 1 , 68.3430136802
1 , 8.31506707003 , 24.3106824618 , 1 , 1083.70841154
1 , 6.84138984887 , 80.6343750077 , 0 , 68.8309905811
1 , 3.76938564467 , 49.0080662754 , 1 , 1038.07918065
0 , 4.56367415649 , 2.29794033928 , 0 , 46.2944970624
1 , 7.17934910275 , 59.4597431437 , 1 , 1072.2067218
0 , 7.97287206623 , 82.5071235877 , 1 , 79.8713630059
0 , 8.65695226918 , 42.7794787023 , 1 , 86.6939729022
0 , 3.1474178467 , 42.2482189842 , 0 , 31.626220863
0 , 8.35091838987 , 75.4541392948 , 1 , 83.8748811188
1 , 8.11664383567 , 74.1230249218 , 0 , 81.5048017854
1 , -1 , 26.9966441989 , 1 , 1085.55078876
1 , -1 , 61.6787781726 , 0 , 32.5114270851
1 , 5.5498561574 , 82.0416734496 , 1 , 1055.8616687
0 , 8.21106051809 , 73.8816644377 , 1 , 82.3996382898
1 , 5.39488821696 , 48.8165561044 , 0 , 54.6110747708
1 , 1.60959124292 , 46.2034823061 , 1 , 1016.6561189
1 , 2.56876847154 , 68.6797956288 , 0 , 26.3135632895
0 , 4.00254137128 , 14.0976492928 , 1 , 40.1949985851
1 , 3.06557209262 , 90.2845993657 , 0 , 30.9786483051
1 , 0.64517415446 , 39.8721251478 , 0 , 6.94250483003
0 , 7.04123401037 , 37.4629867176 , 1 , 70.8480142168
0 , 6.36076749497 , 45.5899779814 , 1 , 63.8613159824
0 , 4.98491899277 , 68.3635982949 , 1 , 50.1244191485
1 , 0.627667001442 , 4.02616867149 , 1 , 1006.91599585
0 , 8.01429854536 , 10.2140534512 , 1 , 80.7591232495
0 , 0.997659848032 , 7.47837662781 , 1 , 10.4271087404
0 , 1.78888348871 , 64.7207989742 , 0 , 18.1100884166
1 , 5.72467492833 , 45.5471801718 , 0 , 57.2707616429
0 , 4.02510465633 , 6.32336948797 , 0 , 40.7201367632
0 , 4.16185605429 , 51.6555943732 , 0 , 42.044476969
1 , 2.21035146585 , 61.1262755644 , 1 , 1022.45265084
0 , 8.1386809754 , 29.3844632277 , 0 , 81.4644876234
1 , 1.91400000876 , 58.4386329785 , 1 , 1019.41944848
1 , 8.99018531998 , 49.3746578289 , 1 , 1090.34287192
1 , 4.73231178533 , 72.8416826554 , 1 , 1047.48764776
1 , 6.75195302923 , 29.2602754943 , 1 , 1067.90753254
1 , 7.35594753577 , 57.4773350137 , 0 , 73.7753470828
1 , 1.73401834141 , 81.7316734984 , 1 , 1017.62262812
0 , 7.05135464835 , 35.8285001879 , 1 , 70.9087600931
1 , 9.03777399668 , 24.0020162451 , 1 , 1090.92179384
1 , 3.23054920844 , 78.0308947107 , 1 , 1032.47241557
1 , 6.07792210784 , 3.77718340323 , 0 , 61.2581746524
1 , 2.43006441511 , 52.8553359936 , 0 , 24.3348770777
0 , 3.49466011798 , 41.0471641499 , 1 , 35.004392081
1 , 7.32584881469 , 41.4904521783 , 0 , 73.5213603848
0 , 2.63160118774 , 65.4660504642 , 1 , 26.8788605425
1 , 4.66703190837 , 67.2145123141 , 1 , 1047.28528057
1 , 6.20134177051 , 54.3819603069 , 1 , 1062.32140304
1 , 2.25901907123 , 60.9140552235 , 1 , 1023.15323726
1 , 1.31145733114 , 68.1986538005 , 0 , 13.7881323397
1 , 9.10315791795 , 34.1225233003 , 0 , 91.3324220678
1 , 8.80402313525 , 24.2856799987 , 1 , 1088.49413978
0 , 2.68970799086 , 83.481995536 , 1 , 27.4386525427
0 , 4.62830399018 , 67.6502581589 , 1 , 46.8939033717
1 , 9.19381686406 , 19.4745801694 , 1 , 1092.62620823
1 , 5.18084758209 , 60.3600292558 , 0 , 52.1277752564
1 , 8.26190992107 , 15.9568630891 , 0 , 82.8948396804
0 , 9.19979494278 , 39.2566732744 , 1 , 92.3397314652
1 , 5.33259281697 , 36.4039099864 , 0 , 53.9844907037
1 , 5.10186914477 , 19.6592654292 , 1 , 1051.19979636
0 , 2.0905921052 , 52.5366045445 , 1 , 21.0762800729
1 , 5.01068140867 , 96.8560293472 , 0 , 50.4589652631
0 , 7.86007764716 , 32.9634505016 , 0 , 79.2106908094
0 , 8.90549935979 , 77.0518959455 , 0 , 89.2729767875
0 , 6.47778256205 , 60.7192357533 , 1 , 65.3950239512
0 , 6.3994351955 , 36.2566489912 , 0 , 64.5419380755
0 , 4.88230372485 , 84.2759874919 , 0 , 49.0896638572
0 , 8.00653860549 , 11.7297726438 , 1 , 80.1628407858
0 , 1.43350081966 , 87.117183965 , 1 , 14.5782976332
0 , 2.19184437135 , 29.4075776948 , 1 , 22.3879363303
0 , 5.98298232259 , 43.9436005366 , 1 , 60.250568167
1 , 8.86891537249 , 69.3977436989 , 1 , 1089.01718372
0 , 2.9095508112 , 76.4279595002 , 1 , 29.7331509237
0 , 1.00254177578 , 72.6115711477 , 1 , 10.130011151
0 , 7.76172636507 , 16.4923829894 , 1 , 77.6220670958
0 , 2.40477767735 , 70.0212104493 , 1 , 24.1234048351
1 , 8.04521577758 , 74.0914260538 , 1 , 1080.54525306
1 , 9.28283052121 , 23.4174806048 , 0 , 93.306786209
1 , 9.73651227378 , 54.6463823123 , 0 , 97.3923433807
1 , 8.53140854653 , 29.4768053879 , 0 , 85.4150542707
0 , 3.16000046051 , 3.61593498413 , 1 , 32.0333469154
1 , 8.31265064677 , 37.462177884 , 0 , 83.6944121837
0 , 6.54094417991 , 8.28278203178 , 0 , 65.7759696626
0 , 3.96883462545 , 77.6352773823 , 1 , 40.3383626082
0 , -1 , 63.5907966636 , 1 , 87.8897578041
0 , 9.43298432892 , 79.6734253216 , 0 , 94.3690535914
1 , 2.71436775855 , 31.5554076826 , 1 , 1027.60248224
0 , 2.64092550133 , 53.3653299192 , 1 , 26.8760590058
0 , 6.47048369899 , 65.1367723068 , 1 , 65.0313716618
0 , 6.79573471277 , 93.1010676365 , 1 , 68.6433059099
0 , 0.687109396798 , 44.0777378409 , 1 , 7.33723936862
1 , 2.08371370203 , 42.3451225929 , 1 , 1021.44727769
1 , 7.06403444895 , 77.8622910676 , 1 , 1071.14850874
0 , 9.07649014563 , 38.0608758417 , 1 , 91.0624354382
1 , 1.73247636525 , 12.9623603306 , 0 , 17.3960547054
0 , 3.75752496595 , 83.6242722729 , 1 , 37.6934816558
1 , 1.42364902671 , 40.4831640428 , 1 , 1014.5897789
1 , 8.66188423914 , 26.0256049867 , 0 , 86.9324806716
0 , 7.4254376879 , 75.1548642351 , 0 , 74.7406943457
0 , 2.56982096879 , 56.3974846716 , 0 , 26.3141558892
1 , 2.55778685535 , 38.1926355993 , 1 , 1025.83862916
0 , 3.72457617795 , 52.7669783641 , 0 , 37.5786243405
0 , 4.39991951892 , 92.9292527567 , 0 , 44.4657852437
0 , 8.35838514771 , 57.666720489 , 0 , 84.0133578025
0 , 5.77341060669 , 12.3943430566 , 1 , 58.2104702818
1 , 6.23492366031 , 70.1507560495 , 1 , 1062.65118504
0 , 6.91531637613 , 41.4710123316 , 1 , 69.3186280877
0 , 6.9279336429 , 78.0742818155 , 0 , 69.3170442535
1 , 7.68214380683 , 16.0183935707 , 0 , 77.4400235338
1 , 2.61349727997 , 47.7491494428 , 0 , 26.5734066445
0 , 7.34222031459 , 59.1948986274 , 1 , 74.0478175452
1 , 5.1492410004 , 24.2146509938 , 1 , 1052.01516705
0 , 9.50733592848 , 15.6405621309 , 0 , 95.6172982303
0 , 7.70261721933 , 62.8248423162 , 1 , 77.2058039723
1 , 6.48805663347 , 17.3990550357 , 1 , 1065.34750268
0 , 6.9128865034 , 1.58018572271 , 0 , 69.2182424777
0 , 3.06744061357 , 19.5665708935 , 1 , 31.1574815018
1 , 6.99615748237 , 53.9500741634 , 1 , 1070.04124732
0 , 6.16792240296 , 32.1879101546 , 0 , 62.1439812177
0 , 4.04554989569 , 32.2072344283 , 1 , 40.6994906113
0 , 9.09326135254 , 13.2155333125 , 0 , 91.5996844905
1 , 0.929926758408 , 89.6884662101 , 1 , 1009.91560617
1 , 5.5605233445 , 80.0166762931 , 1 , 1056.25919403
0 , 8.65013885559 , 64.4358359745 , 1 , 86.7224933015
0 , 6.9050885954 , 76.6634646692 , 1 , 69.1517404383
0 , 3.46618771667 , 33.0806270162 , 0 , 35.2836204613
0 , 7.33315622087 , 56.565135259 , 1 , 73.3735844427
1 , 5.71658541701 , 55.7110465615 , 0 , 57.5557597582
1 , 2.91505739076 , 5.98789254155 , 0 , 29.4316814541
1 , 3.63094657897 , 20.5272951867 , 1 , 1036.93681297
0 , 1.36877725398 , 31.7545733886 , 1 , 14.3030848024
0 , 9.28204917406 , 57.2511140239 , 1 , 93.1748931574
0 , 0.9429027733 , 9.08738969717 , 0 , 9.78861754772
0 , 5.04785621194 , 71.0092518208 , 0 , 50.499028658
0 , -1 , 71.9965787506 , 0 , 42.1421876041
1 , 9.41638674433 , 17.7439610544 , 1 , 1094.303767
0 , 3.69657308991 , 56.7385712605 , 1 , 37.0499844824
1 , -1 , 42.3928085584 , 0 , 65.1518064757
1 , 0.811240386485 , 33.7271286548 , 0 , 8.63134451234
0 , 0.777663774656 , 39.0597492074 , 0 , 7.8384921709
1 , 6.41046053512 , 87.9209834996 , 0 , 64.6808858944
0 , 3.01413427032 , 62.6935175712 , 0 , 30.7198066757
1 , 6.15339666601 , 25.9630774654 , 0 , 61.6138791062
1 , 2.00678142383 , 37.6117075391 , 1 , 1020.7382782
1 , 4.07004565393 , 54.7253286022 , 0 , 41.1744335791
0 , 6.82320426317 , 94.4998354557 , 1 , 68.3217728997
1 , 5.83625810498 , 9.83071359379 , 1 , 1058.70562941
1 , 7.83200785433 , 47.7013373192 , 0 , 78.3872549125
0 , 2.23267370528 , 13.6023649524 , 1 , 22.5093972014
0 , 6.01189672387 , 49.8395425428 , 0 , 60.1529821806
0 , 3.64740287492 , 75.9612178338 , 1 , 37.1001703132
1 , 4.4945019055 , 44.2470503848 , 0 , 45.2971941536
0 , 0.630700491583 , 31.3775078885 , 0 , 6.59490404843
0 , 4.14630197697 , 89.9772533176 , 1 , 41.894411656
0 , 5.40792351873 , 93.0423982696 , 0 , 54.1819766949
1 , 2.82290448692 , 25.3863761578 , 0 , 28.2754011161
1 , 5.62254988122 , 68.6292538302 , 1 , 1056.60687829
0 , 2.96947282957 , 54.1753185033 , 0 , 29.953916594
1 , 8.78411069029 , 94.645509816 , 0 , 88.034149575
0 , 2.65438640357 , 85.7317845516 , 1 , 27.0940925385
0 , 8.24735409062 , 90.5155942002 , 0 , 82.5939860244
0 , 5.59175192083 , 95.4889768753 , 0 , 56.0362010045
0 , 9.71671967232 , 52.1729582112 , 0 , 97.8457418862
1 , 8.95774066588 , 91.5651303762 , 1 , 1089.9087841
0 , 6.19865132429 , 73.4267785019 , 0 , 62.2476414223
0 , 2.44993466126 , 56.0769618994 , 1 , 25.1043146946
0 , 3.98197773726 , 58.8715852672 , 0 , 40.0861542605
1 , 8.42263066215 , 84.8676673395 , 1 , 1084.40157591
1 , 8.14752189662 , 54.8341856561 , 1 , 1081.84933425
1 , 4.02549343912 , 20.0726053577 , 0 , 40.7477536006
0 , 8.82227935868 , 40.8142278349 , 1 , 88.306268975
1 , 1.74414135046 , 11.5435864535 , 0 , 17.93843813
0 , 7.76008684805 , 94.6374980783 , 1 , 77.6381683156
1 , 6.32848355558 , 92.3476572369 , 0 , 63.911311886
1 , 2.85314052917 , 55.4931379707 , 1 , 1029.19531981
1 , 9.39671956089 , 2.0378235313 , 1 , 8605953.5229
0 , 2.72240720153 , 38.5316193306 , 0 , 27.7928161531
0 , 9.00151204867 , 16.2185473333 , 1 , 90.2334851099
0 , 6.0463323103 , 24.768478234 , 1 , 60.9347982177
0 , 7.03615819378 , 14.6426464446 , 1 , 70.4879463503
1 , 8.30757348565 , 51.3576230422 , 1 , 1083.52974527
0 , 5.3374893003 , 61.5485401506 , 0 , 53.562565923
1 , 3.21696564005 , 79.5098598979 , 0 , 32.4539109128
0 , 1.06422178568 , 75.609935135 , 0 , 10.8201592683
1 , 2.00543330005 , 21.7630222981 , 0 , 20.4967615692
1 , 4.34518818249 , 45.5487152966 , 1 , 1043.83463549
1 , 2.11390671378 , 32.9435761101 , 0 , 21.5154734086
1 , 3.8057767983 , 48.3381745472 , 0 , 38.7143490309
0 , 9.64991326583 , 62.9638002209 , 1 , 97.1844481419
0 , 0.72546141625 , 42.4771084594 , 0 , 7.27444051004
0 , 9.75035933304 , 37.6432672372 , 0 , 97.9647884781
0 , 7.3612096679 , 64.1919537647 , 1 , 73.8777415689
1 , 6.78385737699 , 43.4666562705 , 1 , 1068.14557456
0 , 1.87880726149 , 5.47237779197 , 0 , 19.0962420171
0 , 1.2556202177 , 90.7840492701 , 1 , 12.9529795732
1 , 9.70954799237 , 45.9150155424 , 0 , 97.4852206524
1 , 1.25807545171 , 58.0086498242 , 0 , 13.1498846823
0 , 9.49145329295 , 33.0101443937 , 0 , 95.5213145412
0 , 7.18450615047 , 42.9132358003 , 1 , 72.4489944344
0 , 8.77635723447 , 32.5796777251 , 0 , 88.2200330258
1 , 1.5626968539 , 61.6238376504 , 1 , 1015.78294735
0 , 2.99699693753 , 32.8741897639 , 0 , 30.2072433062
1 , 9.18117971547 , 70.9789734733 , 0 , 92.2244415832
1 , 5.97396637535 , 57.9109274039 , 0 , 60.1628744924
1 , 7.94380439455 , 39.5454804258 , 1 , 1079.60934903
0 , 0.845940669802 , 66.0052884007 , 0 , 8.88050936592
0 , 7.78637388033 , 0.373744519256 , 0 , 78.1046072663
0 , 6.53921480403 , 20.1289021105 , 0 , 65.4897636115
1 , 2.51378490093 , 38.5654995794 , 1 , 1025.74717382
0 , 4.74924411315 , 57.434483897 , 0 , 47.782461887
1 , 1.06606444703 , 22.0813197958 , 0 , 10.776391336
0 , 8.35306900609 , 90.1057669777 , 1 , 83.7744739455
0 , 4.78421714356 , 53.3449330053 , 1 , 47.9622220885
0 , 8.89377290264 , 79.7090223307 , 1 , 89.370483089
1 , 2.9416525269 , 56.130526524 , 1 , 1029.57393167
0 , 8.08939735018 , 19.8182286793 , 0 , 81.3940289738
0 , 9.57963563637 , 28.442101321 , 1 , 96.0677364871
1 , 5.51789277297 , 88.4844095821 , 1 , 1055.35796428
1 , 0.830374105615 , 22.1617113061 , 1 , 1008.32964188
1 , 9.65312824412 , 55.2691769756 , 1 , 1096.70546919
1 , 2.07605562738 , 71.6574968034 , 0 , 20.7688079321
1 , 7.24332897465 , 30.7787641435 , 0 , 72.6657145932
0 , 5.66635603677 , 27.5473596606 , 0 , 57.3089086569
0 , 3.36278706125 , 38.3216795395 , 0 , 34.2840834826
